step	precision
359	0.7625732421875
360	0.7624369859695435
361	0.7627095580101013
362	0.7631184458732605
363	0.7637999057769775
364	0.7640725374221802
365	0.7640725374221802
366	0.764345109462738
367	0.764345109462738
368	0.764345109462738
369	0.7644814252853394
370	0.764345109462738
371	0.7642087936401367
372	0.7647539973258972
373	0.7651628851890564
374	0.7648902535438538
375	0.7648902535438538
376	0.7654354572296143
377	0.7659806609153748
378	0.7659806609153748
379	0.7659806609153748
380	0.7659806609153748
381	0.7659806609153748
382	0.7657080292701721
383	0.7655717730522156
384	0.7657080292701721
385	0.7667984366416931
386	0.7662532329559326
387	0.7662532329559326
388	0.7666621208190918
389	0.7667984366416931
390	0.7672073245048523
391	0.7674798965454102
392	0.7676162123680115
393	0.7678887844085693
394	0.7681613564491272
395	0.7685702443122864
396	0.7689791321754456
397	0.768842875957489
398	0.7691154479980469
399	0.7699332237243652
400	0.7696606516838074
401	0.7699332237243652
402	0.7708872556686401
403	0.7708872556686401
404	0.7714324593544006
405	0.7708872556686401
406	0.7707509994506836
407	0.7714324593544006
408	0.7718413472175598
409	0.7721139192581177
410	0.7723865509033203
411	0.7719776630401611
412	0.7723865509033203
413	0.772931694984436
414	0.7730680108070374
415	0.7730680108070374
416	0.7734768986701965
417	0.7734768986701965
418	0.7738857865333557
419	0.7745672464370728
420	0.7749761343002319
421	0.7756576538085938
422	0.7753850221633911
423	0.7751124501228333
424	0.7756576538085938
425	0.7753850221633911
426	0.7753850221633911
427	0.7759302258491516
428	0.7762027978897095
429	0.7763391137123108
430	0.7759302258491516
431	0.7760665416717529
432	0.7760665416717529
433	0.7762027978897095
434	0.7768842577934265
435	0.777429461479187
436	0.777429461479187
437	0.7777020335197449
438	0.7779746651649475
439	0.7783835530281067
440	0.7783835530281067
441	0.7787924408912659
442	0.7790650129318237
443	0.779201328754425
444	0.7797464728355408
445	0.7797464728355408
446	0.7798827886581421
447	0.7798827886581421
448	0.7798827886581421
449	0.7805642485618591
450	0.7807005643844604
451	0.7808368802070618
452	0.7817909121513367
453	0.7821998000144958
454	0.7823361158370972
455	0.7824723720550537
456	0.7828812599182129
457	0.782608687877655
458	0.7832901477813721
459	0.7838353514671326
460	0.7847894430160522
461	0.7845168113708496
462	0.7861523628234863
463	0.7851983308792114
464	0.7856072187423706
465	0.7856072187423706
466	0.7856072187423706
467	0.7854709029197693
468	0.7860161066055298
469	0.7858797907829285
470	0.7857434749603271
471	0.7854709029197693
472	0.7858797907829285
473	0.7861523628234863
474	0.7866975665092468
475	0.7873790264129639
476	0.7876516580581665
477	0.7873790264129639
478	0.7873790264129639
479	0.7872427701950073
480	0.7872427701950073
481	0.7876516580581665
482	0.7884693741798401
483	0.7891508936882019
484	0.7881968021392822
485	0.7879242300987244
486	0.7876516580581665
487	0.7879242300987244
488	0.7887420058250427
489	0.7884693741798401
490	0.7884693741798401
491	0.7891508936882019
492	0.7895597815513611
493	0.7891508936882019
494	0.7895597815513611
495	0.7894234657287598
496	0.7901049256324768
497	0.790513813495636
498	0.7906501293182373
499	0.7903775572776794
500	0.7906501293182373
501	0.7910590171813965
502	0.7913315892219543
503	0.791604220867157
504	0.7921493649482727
505	0.7924219965934753
506	0.7926945686340332
507	0.7926945686340332
508	0.7925582528114319
509	0.7929671406745911
510	0.7933760285377502
511	0.7936486005783081
512	0.7937849164009094
513	0.7937849164009094
514	0.7935123443603516
515	0.7944663763046265
516	0.7939212322235107
517	0.7937849164009094
518	0.7943301200866699
519	0.7943301200866699
520	0.7948752641677856
521	0.795011579990387
522	0.7951478958129883
523	0.795693039894104
524	0.7955567836761475
525	0.7958293557167053
526	0.7959656715393066
527	0.796783447265625
528	0.7963745594024658
529	0.7969197034835815
530	0.7966471314430237
531	0.7973285913467407
532	0.7971923351287842
533	0.7970560193061829
534	0.7976012229919434
535	0.7970560193061829
536	0.7971923351287842
537	0.7969197034835815
538	0.7969197034835815
539	0.797464907169342
540	0.7973285913467407
541	0.7971923351287842
542	0.7976012229919434
543	0.7981463670730591
544	0.7981463670730591
545	0.7982826828956604
546	0.7978737950325012
547	0.7988278865814209
548	0.7982826828956604
549	0.7982826828956604
550	0.7984189987182617
551	0.7982826828956604
552	0.7993730306625366
553	0.7993730306625366
554	0.7993730306625366
555	0.7995093464851379
556	0.7986915707588196
557	0.7996456027030945
558	0.7996456027030945
559	0.8005996942520142
560	0.7999182343482971
561	0.8004633784294128
562	0.8005996942520142
563	0.8010085821151733
564	0.8018263578414917
565	0.8014174699783325
566	0.8023715615272522
567	0.8014174699783325
568	0.8022352457046509
569	0.8011448979377747
570	0.8025078177452087
571	0.8030530214309692
572	0.8034619092941284
573	0.8031893372535706
574	0.8030530214309692
575	0.8025078177452087
576	0.8026441335678101
577	0.8034619092941284
578	0.8037344813346863
579	0.8030530214309692
580	0.8029167056083679
581	0.8038707971572876
582	0.8041433691978455
583	0.8031893372535706
584	0.8037344813346863
585	0.8044160008430481
586	0.804688572883606
587	0.8050974607467651
588	0.8041433691978455
589	0.804688572883606
590	0.8037344813346863
591	0.805370032787323
592	0.805370032787323
593	0.8057789206504822
594	0.8057789206504822
595	0.8052337169647217
596	0.8067330121994019
597	0.8050974607467651
598	0.8063241243362427
599	0.8070055842399597
600	0.8061878085136414
601	0.8072781562805176
602	0.8063241243362427
603	0.8068692684173584
604	0.807141900062561
605	0.8074144721031189
606	0.8076870441436768
607	0.8080959320068359
608	0.8079596757888794
609	0.8085048198699951
610	0.8080959320068359
611	0.8085048198699951
612	0.8086411356925964
613	0.8091863393783569
614	0.8091863393783569
615	0.8094589114189148
616	0.809867799282074
617	0.8091863393783569
618	0.8093225955963135
619	0.809867799282074
620	0.8100041151046753
621	0.8102766871452332
622	0.8101403713226318
623	0.810549259185791
624	0.8109581470489502
625	0.8108218908309937
626	0.8109581470489502
627	0.8104130029678345
628	0.8110944628715515
629	0.8115033507347107
630	0.8112307190895081
631	0.8119122385978699
632	0.8115033507347107
633	0.8121848106384277
634	0.812321126461029
635	0.8117759227752686
636	0.8119122385978699
637	0.8125936985015869
638	0.8130025863647461
639	0.8127300143241882
640	0.8134114742279053
641	0.8125936985015869
642	0.8138203620910645
643	0.8131389021873474
644	0.8146381378173828
645	0.8135477900505066
646	0.8153195977210999
647	0.814365565776825
648	0.8155922293663025
649	0.8147744536399841
650	0.8153195977210999
651	0.8147744536399841
652	0.8153195977210999
653	0.815047025680542
654	0.8158648014068604
655	0.8146381378173828
656	0.8161373734474182
657	0.8146381378173828
658	0.8175003528594971
659	0.8138203620910645
660	0.8191359043121338
661	0.8142292499542236
662	0.8183181285858154
663	0.814365565776825
664	0.8172277212142944
665	0.8187270164489746
666	0.8147744536399841
667	0.8191359043121338
668	0.8162736892700195
669	0.8165462613105774
670	0.8198173642158508
671	0.8154559135437012
672	0.8189995884895325
673	0.8189995884895325
674	0.8170914649963379
675	0.8191359043121338
676	0.8181818127632141
677	0.819544792175293
678	0.819544792175293
679	0.8180454969406128
680	0.8189995884895325
681	0.8198173642158508
682	0.8198173642158508
683	0.8199536800384521
684	0.819544792175293
685	0.8200899362564087
686	0.8199536800384521
687	0.8200899362564087
688	0.8210440278053284
689	0.819544792175293
690	0.8211803436279297
691	0.8198173642158508
692	0.8217254877090454
693	0.8207714557647705
694	0.820907711982727
695	0.8213165998458862
696	0.8211803436279297
697	0.8214529156684875
698	0.821998119354248
699	0.8211803436279297
700	0.8215892314910889
701	0.8228158354759216
702	0.8221343755722046
703	0.8226795792579651
704	0.8228158354759216
705	0.822952151298523
706	0.8230884671211243
707	0.8228158354759216
708	0.8233610391616821
709	0.8234973549842834
710	0.82363361120224
711	0.8234973549842834
712	0.8240424990653992
713	0.8237699270248413
714	0.8243151307106018
715	0.8243151307106018
716	0.8243151307106018
717	0.8245877027511597
718	0.8248602747917175
719	0.8251329064369202
720	0.825405478477478
721	0.8240424990653992
722	0.824724018573761
723	0.8245877027511597
724	0.8259506821632385
725	0.8248602747917175
726	0.8243151307106018
727	0.824724018573761
728	0.8256780505180359
729	0.8258143663406372
730	0.8262232542037964
731	0.8264958262443542
732	0.8252691626548767
733	0.8267684578895569
734	0.8263595700263977
735	0.8271773457527161
736	0.8267684578895569
737	0.8256780505180359
738	0.8264958262443542
739	0.8267684578895569
740	0.8269047141075134
741	0.8266321420669556
742	0.8263595700263977
743	0.8264958262443542
744	0.8271773457527161
745	0.8263595700263977
746	0.8264958262443542
747	0.8277224898338318
748	0.8273136019706726
749	0.8282676935195923
750	0.8260869383811951
751	0.8273136019706726
752	0.8278588056564331
753	0.8275862336158752
754	0.8278588056564331
755	0.828131377696991
756	0.8277224898338318
757	0.8275862336158752
758	0.8284040093421936
759	0.828131377696991
760	0.8286765813827515
761	0.8289491534233093
762	0.8286765813827515
763	0.8297669291496277
764	0.8293580412864685
765	0.8297669291496277
766	0.8293580412864685
767	0.8293580412864685
768	0.8297669291496277
769	0.8292217254638672
770	0.8296306133270264
771	0.8307210206985474
772	0.8303121328353882
773	0.8303121328353882
774	0.830584704875946
775	0.8301758170127869
776	0.8311299085617065
777	0.830584704875946
778	0.8308572769165039
779	0.8308572769165039
780	0.8307210206985474
781	0.8315387964248657
782	0.830584704875946
783	0.8319476842880249
784	0.8308572769165039
785	0.8318113684654236
786	0.8314024806022644
787	0.8318113684654236
788	0.8314024806022644
789	0.8322202563285828
790	0.8318113684654236
791	0.8315387964248657
792	0.8320839405059814
793	0.8319476842880249
794	0.8331743478775024
795	0.8319476842880249
796	0.833310604095459
797	0.8327654600143433
798	0.8330380320549011
799	0.8327654600143433
800	0.8335832357406616
801	0.8331743478775024
802	0.8330380320549011
803	0.8339921236038208
804	0.8334469199180603
805	0.833310604095459
806	0.8342646956443787
807	0.8342646956443787
808	0.8344009518623352
809	0.8346735835075378
810	0.8334469199180603
811	0.8342646956443787
812	0.8346735835075378
813	0.8339921236038208
814	0.8353550434112549
815	0.8339921236038208
816	0.8357639312744141
817	0.8346735835075378
818	0.835082471370697
819	0.8361728191375732
820	0.8346735835075378
821	0.8369905948638916
822	0.8345372676849365
823	0.8364453911781311
824	0.8357639312744141
825	0.8359002470970154
826	0.8369905948638916
827	0.8357639312744141
828	0.8375357985496521
829	0.8369905948638916
830	0.8365817070007324
831	0.8375357985496521
832	0.8373994827270508
833	0.8368542790412903
834	0.8379446864128113
835	0.8369905948638916
836	0.8376720547676086
837	0.8373994827270508
838	0.8371269106864929
839	0.8383535742759705
840	0.8372631669044495
841	0.8393076062202454
842	0.8388987183570862
843	0.838489830493927
844	0.8398528099060059
845	0.838489830493927
846	0.839580237865448
847	0.8390350341796875
848	0.839580237865448
849	0.8399891257286072
850	0.8399891257286072
851	0.8398528099060059
852	0.8403979539871216
853	0.8387624621391296
854	0.8408068418502808
855	0.8388987183570862
856	0.8410794734954834
857	0.8393076062202454
858	0.8409431576728821
859	0.8409431576728821
860	0.8406705856323242
861	0.8420335054397583
862	0.8406705856323242
863	0.8412157297134399
864	0.8409431576728821
865	0.8409431576728821
866	0.8409431576728821
867	0.8409431576728821
868	0.8408068418502808
869	0.8418972492218018
870	0.8413520455360413
871	0.842987596988678
872	0.8416246175765991
873	0.8433964848518372
874	0.8418972492218018
875	0.8435328006744385
876	0.8425787091255188
877	0.8438053727149963
878	0.8417609333992004
879	0.8431239128112793
880	0.8425787091255188
881	0.8428512811660767
882	0.8424423933029175
883	0.8443505764007568
884	0.8433964848518372
885	0.8442142605781555
886	0.8442142605781555
887	0.8438053727149963
888	0.8442142605781555
889	0.8433964848518372
890	0.843669056892395
891	0.8438053727149963
892	0.8439416885375977
893	0.8446231484413147
894	0.8454409241676331
895	0.8451683521270752
896	0.8451683521270752
897	0.8455772399902344
898	0.8454409241676331
899	0.8455772399902344
900	0.8459860682487488
901	0.8459860682487488
902	0.8466675877571106
903	0.8462586998939514
904	0.8462586998939514
905	0.8465312719345093
906	0.8457134962081909
907	0.8468038439750671
908	0.8455772399902344
909	0.8465312719345093
910	0.846394956111908
911	0.8466675877571106
912	0.8465312719345093
913	0.8469401597976685
914	0.847485363483429
915	0.8473490476608276
916	0.847485363483429
917	0.8473490476608276
918	0.8477579355239868
919	0.8469401597976685
920	0.847485363483429
921	0.8476216197013855
922	0.8470764756202698
923	0.8484393954277039
924	0.8476216197013855
925	0.847485363483429
926	0.8487120270729065
927	0.8492571711540222
928	0.8480305075645447
929	0.8485757112503052
930	0.8472127318382263
931	0.848848283290863
932	0.8485757112503052
933	0.8492571711540222
934	0.8500749468803406
935	0.8491209149360657
936	0.848848283290863
937	0.8495298027992249
938	0.8489845991134644
939	0.8500749468803406
940	0.8503475785255432
941	0.8513016104698181
942	0.8491209149360657
943	0.8493934869766235
944	0.8504838347434998
945	0.8502112627029419
946	0.8508927226066589
947	0.8511653542518616
948	0.8518468141555786
949	0.8519830703735352
950	0.8506201505661011
951	0.8513016104698181
952	0.8513016104698181
953	0.852664589881897
954	0.852664589881897
955	0.8522557020187378
956	0.853346049785614
957	0.8525282740592957
958	0.8525282740592957
959	0.8517104983329773
960	0.8525282740592957
961	0.8528008460998535
962	0.8534823656082153
963	0.8534823656082153
964	0.8541638255119324
965	0.8538912534713745
966	0.8536186218261719
967	0.853346049785614
968	0.8541638255119324
969	0.8541638255119324
970	0.8534823656082153
971	0.8548452854156494
972	0.8534823656082153
973	0.8549816012382507
974	0.8545727133750916
975	0.8548452854156494
976	0.8553904891014099
977	0.8547090291976929
978	0.8553904891014099
979	0.8547090291976929
980	0.855117917060852
981	0.8543001413345337
982	0.8545727133750916
983	0.8549816012382507
984	0.8556630611419678
985	0.855117917060852
986	0.8559356927871704
987	0.8556630611419678
988	0.855117917060852
989	0.8553904891014099
990	0.8548452854156494
991	0.8556630611419678
992	0.8564808368682861
993	0.8556630611419678
994	0.8566171526908875
995	0.8557993769645691
996	0.8566171526908875
997	0.8557993769645691
998	0.8564808368682861
999	0.8566171526908875
1000	0.8559356927871704
1001	0.8566171526908875
1002	0.856071949005127
1003	0.8566171526908875
1004	0.8566171526908875
1005	0.8570260405540466
1006	0.8562082648277283
1007	0.8562082648277283
1008	0.8566171526908875
1009	0.8566171526908875
1010	0.8570260405540466
1011	0.857162356376648
1012	0.8568897247314453
1013	0.8566171526908875
1014	0.8570260405540466
1015	0.8568897247314453
1016	0.857162356376648
1017	0.8566171526908875
1018	0.857162356376648
1019	0.8575711846351624
1020	0.8575711846351624
1021	0.8575711846351624
1022	0.8574349284172058
1023	0.8572986125946045
1024	0.8581163883209229
1025	0.8579800724983215
1026	0.8575711846351624
1027	0.8583889603614807
1028	0.858525276184082
1029	0.857162356376648
1030	0.857162356376648
1031	0.8572986125946045
1032	0.8579800724983215
1033	0.8582527041435242
1034	0.8579800724983215
1035	0.8582527041435242
1036	0.8583889603614807
1037	0.8582527041435242
1038	0.8570260405540466
1039	0.8583889603614807
1040	0.8581163883209229
1041	0.8568897247314453
1042	0.8577075004577637
1043	0.857162356376648
1044	0.8577075004577637
1045	0.8572986125946045
1046	0.8574349284172058
1047	0.8590704798698425
1048	0.8583889603614807
1049	0.8590704798698425
1050	0.8577075004577637
1051	0.8586615920066833
1052	0.857843816280365
1053	0.858525276184082
1054	0.8589341640472412
1055	0.8592067360877991
1056	0.8587978482246399
1057	0.8579800724983215
1058	0.8598882555961609
1059	0.8594793677330017
1060	0.8594793677330017
1061	0.8593430519104004
1062	0.8590704798698425
1063	0.8593430519104004
1064	0.8597519397735596
1065	0.8590704798698425
1066	0.8598882555961609
1067	0.8592067360877991
1068	0.8597519397735596
1069	0.8594793677330017
1070	0.8592067360877991
1071	0.8604333996772766
1072	0.8593430519104004
1073	0.8615238070487976
1074	0.8594793677330017
1075	0.8598882555961609
1076	0.8600245118141174
1077	0.8598882555961609
1078	0.8611149191856384
1079	0.8605697154998779
1080	0.8605697154998779
1081	0.8605697154998779
1082	0.8611149191856384
1083	0.8600245118141174
1084	0.8598882555961609
1085	0.861251175403595
1086	0.8602971434593201
1087	0.8607060313224792
1088	0.8615238070487976
1089	0.8604333996772766
1090	0.8617963790893555
1091	0.8607060313224792
1092	0.8617963790893555
1093	0.8608422875404358
1094	0.8624778389930725
1095	0.8617963790893555
1096	0.8619326949119568
1097	0.8613874912261963
1098	0.8619326949119568
1099	0.8622052669525146
1100	0.8624778389930725
1101	0.8620689511299133
1102	0.8628867268562317
1103	0.8627504706382751
1104	0.863023042678833
1105	0.8617963790893555
1106	0.8626141548156738
1107	0.863023042678833
1108	0.8622052669525146
1109	0.8632956147193909
1110	0.8632956147193909
1111	0.8639770746231079
1112	0.862341582775116
1113	0.8634319305419922
1114	0.8626141548156738
1115	0.8632956147193909
1116	0.8627504706382751
1117	0.8634319305419922
1118	0.8632956147193909
1119	0.8638408184051514
1120	0.8650674819946289
1121	0.8639770746231079
1122	0.8638408184051514
1123	0.8634319305419922
1124	0.8641133904457092
1125	0.86370450258255
1126	0.8638408184051514
1127	0.8643859624862671
1128	0.8645222783088684
1129	0.8647948503494263
1130	0.8652037382125854
1131	0.8650674819946289
1132	0.8661578297615051
1133	0.8653400540351868
1134	0.8658852577209473
1135	0.8656126260757446
1136	0.8656126260757446
1137	0.8656126260757446
1138	0.8654763698577881
1139	0.8652037382125854
1140	0.8649311661720276
1141	0.8653400540351868
1142	0.8653400540351868
1143	0.8654763698577881
1144	0.8653400540351868
1145	0.8650674819946289
1146	0.8662941455841064
1147	0.8661578297615051
1148	0.8667030334472656
1149	0.8658852577209473
1150	0.8660215139389038
1151	0.8658852577209473
1152	0.8665667176246643
1153	0.866430401802063
1154	0.8653400540351868
1155	0.8668392896652222
1156	0.8661578297615051
1157	0.8656126260757446
1158	0.8660215139389038
1159	0.8661578297615051
1160	0.8669756054878235
1161	0.866430401802063
1162	0.8679296970367432
1163	0.8667030334472656
1164	0.8672481775283813
1165	0.8665667176246643
1166	0.867520809173584
1167	0.8667030334472656
1168	0.867520809173584
1169	0.8668392896652222
1170	0.866430401802063
1171	0.8668392896652222
1172	0.8669756054878235
1173	0.8684748411178589
1174	0.8686111569404602
1175	0.8672481775283813
1176	0.8686111569404602
1177	0.868202269077301
1178	0.8679296970367432
1179	0.8686111569404602
1180	0.8680659532546997
1181	0.8686111569404602
1182	0.8680659532546997
1183	0.8687474727630615
1184	0.8683385848999023
1185	0.8677933812141418
1186	0.8692926168441772
1187	0.8690200448036194
1188	0.8691563606262207
1189	0.8679296970367432
1190	0.8690200448036194
1191	0.8690200448036194
1192	0.8692926168441772
1193	0.868202269077301
1194	0.8688837289810181
1195	0.8684748411178589
1196	0.8695651888847351
1197	0.8694289326667786
1198	0.8703829646110535
1199	0.8688837289810181
1200	0.8706555962562561
1201	0.8706555962562561
1202	0.8702467083930969
1203	0.8701103925704956
1204	0.8698378205299377
1205	0.8707918524742126
1206	0.8692926168441772
1207	0.8702467083930969
1208	0.8697015047073364
1209	0.8701103925704956
1210	0.8695651888847351
1211	0.8701103925704956
1212	0.8697015047073364
1213	0.8697015047073364
1214	0.8701103925704956
1215	0.8697015047073364
1216	0.8710644841194153
1217	0.8706555962562561
1218	0.8695651888847351
1219	0.8703829646110535
1220	0.8701103925704956
1221	0.8701103925704956
1222	0.8713370561599731
1223	0.8707918524742126
1224	0.8701103925704956
1225	0.8706555962562561
1226	0.8702467083930969
1227	0.8713370561599731
1228	0.8713370561599731
1229	0.8712007403373718
1230	0.870928168296814
1231	0.8721548318862915
1232	0.8728362917900085
1233	0.8714733719825745
1234	0.8714733719825745
1235	0.8713370561599731
1236	0.871609628200531
1237	0.8714733719825745
1238	0.8718822598457336
1239	0.8714733719825745
1240	0.8728362917900085
1241	0.8721548318862915
1242	0.8724274039268494
1243	0.8725637197494507
1244	0.8717459440231323
1245	0.872700035572052
1246	0.8714733719825745
1247	0.8739266991615295
1248	0.8720185160636902
1249	0.8729726076126099
1250	0.871609628200531
1251	0.8717459440231323
1252	0.8721548318862915
1253	0.8725637197494507
1254	0.8718822598457336
1255	0.8732451796531677
1256	0.8724274039268494
1257	0.8728362917900085
1258	0.8740629553794861
