step	loss
469	0.08620429039001465
474	0.08607683330774307
479	0.0844057947397232
484	0.0831768587231636
489	0.0837981328368187
494	0.08033233135938644
499	0.08093944191932678
504	0.07939454168081284
509	0.07956108450889587
514	0.07899159938097
519	0.07703624665737152
524	0.077564537525177
529	0.07610112428665161
534	0.07546468079090118
539	0.07358669489622116
544	0.07473932951688766
549	0.06886960566043854
554	0.07171803712844849
559	0.06829530745744705
564	0.06975206732749939
569	0.06994707137346268
574	0.06802685558795929
579	0.06893590837717056
584	0.0694962590932846
589	0.06668063253164291
594	0.06423139572143555
599	0.0685606598854065
604	0.06494666635990143
609	0.06562306731939316
614	0.06316763162612915
619	0.06559735536575317
624	0.06637018173933029
629	0.06105995550751686
634	0.061002228409051895
639	0.06483325362205505
644	0.06172030046582222
649	0.0634860172867775
654	0.060126982629299164
659	0.05964861810207367
664	0.06133231148123741
669	0.06053322181105614
674	0.05663624778389931
679	0.05937618017196655
684	0.05854424461722374
689	0.056505054235458374
694	0.057772595435380936
699	0.056924596428871155
704	0.05677930265665054
709	0.05462183803319931
714	0.05682259798049927
719	0.057201456278562546
724	0.05420251563191414
729	0.053626853972673416
734	0.053348612040281296
739	0.05452325567603111
744	0.05153006315231323
749	0.05249849706888199
754	0.05239029973745346
759	0.0542001836001873
764	0.05206652730703354
769	0.04960602521896362
774	0.05035872012376785
779	0.050748709589242935
784	0.05093958601355553
789	0.05092892423272133
794	0.05161207169294357
799	0.05245022848248482
804	0.05136669799685478
809	0.048639822751283646
814	0.048818182200193405
819	0.049504928290843964
824	0.0484086237847805
829	0.04822935909032822
834	0.048945873975753784
839	0.04796808212995529
844	0.049848053604364395
849	0.04635990411043167
854	0.049160875380039215
859	0.046694401651620865
864	0.04666736721992493
869	0.04593439772725105
874	0.04879619553685188
879	0.047640278935432434
884	0.04532976821064949
889	0.043031688779592514
894	0.04432136192917824
899	0.04612007364630699
904	0.04430483654141426
909	0.04610113427042961
914	0.047163404524326324
919	0.04198802635073662
924	0.04534386470913887
929	0.04256416857242584
934	0.04419300705194473
939	0.0430077500641346
944	0.04438886418938637
949	0.04304560273885727
954	0.04219270497560501
959	0.04291620850563049
964	0.042983971536159515
969	0.04100273922085762
974	0.041615813970565796
979	0.04112064838409424
984	0.041569627821445465
989	0.04357324168086052
994	0.04265865311026573
999	0.04411932826042175
1004	0.04223647713661194
1009	0.04331919923424721
1014	0.04103032127022743
1019	0.039734821766614914
1024	0.04098708927631378
1029	0.04270077869296074
1034	0.04131093621253967
1039	0.038760870695114136
1044	0.038479194045066833
1049	0.03908943757414818
1054	0.0385090708732605
1059	0.0417361781001091
1064	0.03888474404811859
1069	0.03798684477806091
1074	0.03819059208035469
1079	0.04049302265048027
1084	0.03788696601986885
1089	0.0391554981470108
1094	0.039788298308849335
1099	0.038829147815704346
1104	0.0380542166531086
1109	0.03829817473888397
1114	0.037119582295417786
1119	0.03794176131486893
1124	0.03712894767522812
1129	0.03789675980806351
1134	0.037890248000621796
1139	0.03763940930366516
1144	0.03513722866773605
1149	0.036477234214544296
1154	0.03463540971279144
1159	0.037290457636117935
1164	0.037133533507585526
1169	0.03609398752450943
1174	0.03533582761883736
1179	0.034664083272218704
1184	0.037233877927064896
1189	0.035183705389499664
1194	0.036261092871427536
1199	0.03415028005838394
1204	0.03540719673037529
1209	0.036732111126184464
1214	0.03598681092262268
1219	0.03509978950023651
1224	0.035037584602832794
1229	0.03597051277756691
1234	0.035032968968153
1239	0.03627152368426323
1244	0.03313715383410454
1249	0.03402668982744217
1254	0.03333642706274986
1259	0.03568623960018158
1264	0.034795429557561874
1269	0.03461598604917526
1274	0.03289267048239708
1279	0.033894170075654984
1284	0.03463536873459816
1289	0.03360266238451004
1294	0.03295878320932388
1299	0.03231019899249077
1304	0.03446771577000618
1309	0.03266807645559311
1314	0.03359803557395935
1319	0.03394182398915291
1324	0.03411417454481125
1329	0.03255467861890793
1334	0.03269301727414131
1339	0.03289538621902466
1344	0.03164476156234741
1349	0.031080694869160652
1354	0.03320920839905739
1359	0.03285715728998184
1364	0.031424690037965775
1369	0.03140129894018173
1374	0.030605599284172058
1379	0.03125816956162453
1384	0.03192746266722679
1389	0.032740384340286255
1394	0.0324271023273468
1399	0.031149309128522873
1404	0.03290628641843796
1409	0.03102494217455387
1414	0.03261800855398178
1419	0.031215742230415344
1424	0.029382288455963135
1429	0.03021692857146263
1434	0.03065030463039875
1439	0.031032897531986237
1444	0.02885991707444191
1449	0.031174998730421066
1454	0.028557676821947098
1459	0.029070504009723663
1464	0.030398616567254066
1469	0.030558573082089424
1474	0.030170049518346786
1479	0.031251128762960434
1484	0.030065102502703667
1489	0.030366307124495506
1494	0.030451208353042603
1499	0.029775651171803474
1504	0.028831936419010162
1509	0.02920389547944069
1514	0.030567089095711708
1519	0.029366709291934967
1524	0.028143147006630898
1529	0.0285546462982893
1534	0.028447745367884636
1539	0.02931382693350315
1544	0.02810719981789589
1549	0.02698490582406521
1554	0.02934136614203453
1559	0.02814832516014576
1564	0.027179984375834465
1569	0.0289166197180748
1574	0.027910543605685234
1579	0.029300248250365257
1584	0.028759505599737167
1589	0.02747359499335289
1594	0.02904966101050377
1599	0.027313070371747017
1604	0.028218021616339684
1609	0.027450507506728172
1614	0.027375590056180954
1619	0.026200341060757637
1624	0.027597589418292046
1629	0.02721688710153103
1634	0.026365218684077263
1639	0.026569277048110962
1644	0.028926847502589226
1649	0.026579760015010834
1654	0.027504583820700645
1659	0.026674268767237663
1664	0.027929851785302162
1669	0.02696833945810795
1674	0.026834065094590187
1679	0.02788776531815529
1684	0.027496354654431343
1689	0.024936698377132416
1694	0.02789708785712719
1699	0.026411136612296104
1704	0.02631598711013794
1709	0.028584090992808342
1714	0.024263715371489525
1719	0.026610825210809708
1724	0.026361873373389244
1729	0.024819165468215942
1734	0.027642283588647842
1739	0.02685333415865898
1744	0.02435186505317688
1749	0.02540670335292816
1754	0.024894969537854195
1759	0.025923850014805794
1764	0.02615215815603733
1769	0.02655942365527153
1774	0.02493940107524395
1779	0.025238964706659317
1784	0.027606358751654625
1789	0.026715463027358055
1794	0.026520943269133568
1799	0.025163456797599792
1804	0.025518888607621193
1809	0.024585900828242302
1814	0.02427775412797928
1819	0.02477692812681198
1824	0.024716263636946678
1829	0.026081262156367302
1834	0.025874748826026917
1839	0.02619730494916439
1844	0.024755461141467094
1849	0.024817384779453278
1854	0.02422700822353363
1859	0.02502496913075447
1864	0.024735387414693832
1869	0.024538032710552216
1874	0.02451489306986332
1879	0.023503609001636505
1884	0.02591940388083458
1889	0.025647656992077827
1894	0.024308942258358
1899	0.023887455463409424
1904	0.024029958993196487
1909	0.024440692737698555
1914	0.02464662864804268
1919	0.02375311404466629
1924	0.024487784132361412
1929	0.026212312281131744
1934	0.02247554250061512
1939	0.02393091842532158
1944	0.024190092459321022
1949	0.02431628294289112
1954	0.02425592765212059
1959	0.02337898500263691
1964	0.023599527776241302
1969	0.023908400908112526
1974	0.022090226411819458
1979	0.024316251277923584
1984	0.02564920298755169
1989	0.023104306310415268
1994	0.024977372959256172
1999	0.024459077045321465
2004	0.02234269119799137
2009	0.023653600364923477
2014	0.023175451904535294
2019	0.024627685546875
2024	0.025312045589089394
2029	0.02394101954996586
2034	0.02296389825642109
2039	0.022500038146972656
2044	0.02376275137066841
2049	0.022507598623633385
2054	0.023554382845759392
2059	0.022773385047912598
2064	0.022461220622062683
2069	0.023927053436636925
2074	0.02291344478726387
2079	0.023888444527983665
2084	0.02376868762075901
2089	0.02381698414683342
2094	0.020674696192145348
2099	0.023151816800236702
2104	0.023818040266633034
2109	0.023699624463915825
2114	0.023549137637019157
2119	0.023280339315533638
2124	0.02151266671717167
2129	0.021758737042546272
2134	0.020992323756217957
2139	0.022256001830101013
2144	0.02131437323987484
2149	0.022633200511336327
2154	0.022689029574394226
2159	0.022811880335211754
2164	0.021268358454108238
2169	0.0228431336581707
2174	0.021115297451615334
2179	0.02207813784480095
2184	0.02195560559630394
2189	0.022123539820313454
2194	0.021365828812122345
2199	0.02115233801305294
2204	0.021733498200774193
2209	0.021640043705701828
2214	0.021260326728224754
2219	0.021398523822426796
2224	0.021479757502675056
2229	0.02225898578763008
2234	0.021366626024246216
2239	0.02088511921465397
2244	0.02077356167137623
2249	0.022064486518502235
2254	0.021642183884978294
2259	0.021858742460608482
2264	0.023282568901777267
2269	0.021150784566998482
2274	0.02139614336192608
2279	0.021897070109844208
2284	0.02175876870751381
2289	0.02024151384830475
2294	0.021282749250531197
2299	0.02040594257414341
2304	0.02125898376107216
2309	0.019890161231160164
2314	0.020321814343333244
2319	0.019606957212090492
2324	0.0199542548507452
2329	0.020554518327116966
2334	0.020131858065724373
2339	0.02044336311519146
2344	0.020479029044508934
2349	0.02065407671034336
2354	0.020777691155672073
2359	0.018996166065335274
2364	0.02084282785654068
2369	0.02109057828783989
2374	0.020806431770324707
2379	0.020838042721152306
2384	0.02019568160176277
2389	0.02033635415136814
2394	0.020754816010594368
2399	0.020419320091605186
2404	0.020577792078256607
2409	0.01987602561712265
2414	0.020554153248667717
2419	0.02138415537774563
2424	0.019327986985445023
2429	0.0188874714076519
2434	0.021306458860635757
2439	0.02035451866686344
2444	0.020357100293040276
2449	0.019963102415204048
2454	0.019632335752248764
2459	0.018991002812981606
2464	0.019996505230665207
2469	0.017982881516218185
2474	0.020426323637366295
2479	0.01815209910273552
2484	0.019703621044754982
2489	0.01959899440407753
2494	0.020360061898827553
2499	0.01894810050725937
2504	0.017970435321331024
2509	0.01943201571702957
2514	0.020458582788705826
2519	0.019246874377131462
2524	0.019181055948138237
2529	0.020003508776426315
2534	0.01969929412007332
2539	0.01938500441610813
2544	0.020235681906342506
2549	0.01913483813405037
2554	0.01976686343550682
2559	0.020082449540495872
2564	0.019350269809365273
2569	0.019060423597693443
2574	0.020225774496793747
2579	0.0183574128895998
2584	0.018638653680682182
2589	0.018717030063271523
2594	0.019931592047214508
2599	0.01904500089585781
2604	0.018839392811059952
2609	0.019530195742845535
2614	0.018287701532244682
2619	0.0180252343416214
2624	0.01891397126019001
2629	0.017971428111195564
2634	0.019085433334112167
2639	0.018154453486204147
2644	0.01900295354425907
2649	0.018037453293800354
2654	0.01817517913877964
2659	0.018176937475800514
2664	0.01829584129154682
2669	0.019110646098852158
2674	0.01873122528195381
2679	0.018933795392513275
2684	0.018783390522003174
2689	0.019010193645954132
2694	0.019714511930942535
2699	0.01962972991168499
2704	0.01852578856050968
2709	0.019503427669405937
2714	0.019512714818120003
2719	0.018893616273999214
2724	0.018123624846339226
2729	0.0181274376809597
2734	0.01796918921172619
2739	0.018051056191325188
2744	0.017849259078502655
2749	0.018835190683603287
2754	0.0182130616158247
2759	0.0181176345795393
2764	0.01839735172688961
2769	0.017505761235952377
2774	0.01878458261489868
2779	0.018719075247645378
2784	0.01799865998327732
2789	0.018026603385806084
2794	0.018360674381256104
2799	0.017140135169029236
2804	0.017725244164466858
2809	0.017429597675800323
2814	0.01751667633652687
2819	0.019048333168029785
2824	0.017520133405923843
2829	0.017350101843476295
2834	0.01735585369169712
2839	0.01715834066271782
2844	0.016737792640924454
2849	0.0168266873806715
2854	0.018014440312981606
2859	0.01808156445622444
2864	0.018577182665467262
2869	0.016826575621962547
2874	0.016529930755496025
2879	0.016916271299123764
2884	0.017951345071196556
2889	0.01736142858862877
2894	0.017485814169049263
2899	0.016939936205744743
2904	0.01644517295062542
2909	0.017395544797182083
2914	0.017171796411275864
2919	0.016784584149718285
2924	0.01655522733926773
2929	0.017146453261375427
2934	0.01741347461938858
2939	0.016785869374871254
2944	0.01710740476846695
2949	0.017745016142725945
2954	0.01568416878581047
2959	0.017079737037420273
2964	0.017511170357465744
2969	0.016468627378344536
2974	0.016619497910141945
2979	0.017823757603764534
2984	0.01660747081041336
2989	0.016489477828145027
2994	0.01659708097577095
2999	0.016758808866143227
3004	0.016487939283251762
3009	0.0166225116699934
3014	0.016197625547647476
3019	0.016744473949074745
3024	0.017306219786405563
3029	0.017755933105945587
3034	0.016616588458418846
3039	0.01629769057035446
3044	0.015873625874519348
3049	0.016593286767601967
3054	0.015608296729624271
3059	0.01575908437371254
3064	0.01738628000020981
3069	0.01630556583404541
3074	0.015759214758872986
3079	0.015496236272156239
3084	0.014822609722614288
3089	0.017227478325366974
3094	0.015248848125338554
3099	0.015257877297699451
3104	0.015463480725884438
3109	0.016673492267727852
3114	0.016472594812512398
3119	0.015292080119252205
3124	0.015532429330050945
3129	0.017511975020170212
3134	0.014961013570427895
3139	0.016441527754068375
3144	0.01597299799323082
3149	0.01551363430917263
3154	0.015497907064855099
3159	0.01559153851121664
3164	0.015240907669067383
3169	0.016250647604465485
3174	0.015887584537267685
3179	0.014836573973298073
3184	0.014808809384703636
3189	0.015841884538531303
3194	0.01597283035516739
3199	0.016451729461550713
3204	0.016680197790265083
3209	0.014708027243614197
3214	0.015024659223854542
3219	0.01610005833208561
3224	0.014856797643005848
3229	0.015370641835033894
3234	0.016284339129924774
3239	0.01640116050839424
3244	0.01577536202967167
3249	0.01512871403247118
3254	0.015943709760904312
3259	0.016194885596632957
3264	0.01565677486360073
3269	0.01497451402246952
3274	0.01538154762238264
3279	0.015390162356197834
3284	0.015146146528422832
3289	0.01486244983971119
3294	0.014332064427435398
3299	0.015382841229438782
3304	0.015667160972952843
3309	0.015697529539465904
3314	0.01564658433198929
3319	0.015417911112308502
3324	0.014506920240819454
3329	0.013639337383210659
3334	0.014151239767670631
3339	0.01533283106982708
3344	0.014868665486574173
3349	0.015370385721325874
3354	0.014184785075485706
3359	0.014852293767035007
3364	0.013958628289401531
3369	0.015066235326230526
3374	0.01483745127916336
3379	0.014566389843821526
3384	0.015025494620203972
3389	0.01480345893651247
3394	0.014976643025875092
3399	0.015565600246191025
3404	0.014569285325706005
3409	0.01452061627060175
3414	0.015004887245595455
3419	0.01518254540860653
3424	0.016505617648363113
3429	0.014550122432410717
3434	0.015547702088952065
3439	0.014530425891280174
3444	0.014420161023736
3449	0.014141575433313847
3454	0.01579713262617588
3459	0.013390379026532173
3464	0.01477802824229002
3469	0.014764990657567978
3474	0.014735585078597069
3479	0.013766887597739697
3484	0.014757564291357994
3489	0.014631081372499466
3494	0.014307558536529541
3499	0.015148659236729145
3504	0.013974630273878574
3509	0.013664927333593369
3514	0.014190640300512314
3519	0.01434538047760725
3524	0.014449374750256538
3529	0.014139747247099876
3534	0.01476968452334404
3539	0.013230293989181519
3544	0.01514111552387476
3549	0.015002615749835968
3554	0.015091048553586006
3559	0.015357139520347118
3564	0.013877605088055134
3569	0.014161581173539162
3574	0.014685925096273422
3579	0.013768044300377369
3584	0.014795775525271893
3589	0.01380688976496458
3594	0.014785125851631165
3599	0.014080051332712173
3604	0.01516044046729803
3609	0.013799772597849369
3614	0.014202979393303394
3619	0.012114090844988823
3624	0.013256778940558434
3629	0.014317278750240803
3634	0.01344342716038227
3639	0.013565968722105026
3644	0.013125167228281498
3649	0.01372961699962616
3654	0.013985715806484222
3659	0.01382023748010397
3664	0.013718295842409134
3669	0.01327293086796999
3674	0.014526715502142906
3679	0.014853961765766144
3684	0.014689501374959946
3689	0.013460222631692886
3694	0.013304107822477818
3699	0.013692313805222511
3704	0.012995665892958641
3709	0.013413668610155582
3714	0.014215432107448578
3719	0.013762885704636574
3724	0.013337457552552223
3729	0.013645042665302753
3734	0.012857640162110329
3739	0.013562601990997791
3744	0.013827946037054062
3749	0.012457270175218582
3754	0.013164257630705833
3759	0.013482068665325642
3764	0.013363276608288288
3769	0.012694908306002617
3774	0.012988945469260216
3779	0.012747883796691895
3784	0.013662204146385193
3789	0.0132753262296319
3794	0.013067902065813541
3799	0.012229216285049915
3804	0.013811647891998291
3809	0.011587497778236866
3814	0.012820090167224407
3819	0.012975359335541725
3824	0.015316503122448921
3829	0.013479690998792648
3834	0.013181254267692566
3839	0.014373824000358582
3844	0.013327829539775848
3849	0.013383065350353718
3854	0.012817524373531342
3859	0.012705756351351738
3864	0.0128280408680439
3869	0.013309558853507042
3874	0.01322481594979763
3879	0.012952782213687897
3884	0.01411743089556694
3889	0.012922043912112713
3894	0.012932518497109413
3899	0.013436282984912395
3904	0.013681216165423393
3909	0.012457065284252167
3914	0.012714924290776253
3919	0.012920434586703777
3924	0.012164868414402008
3929	0.011929530650377274
3934	0.012993904761970043
3939	0.01264944113790989
3944	0.01278606802225113
3949	0.0124595258384943
3954	0.012992795556783676
3959	0.012228426523506641
3964	0.012807989493012428
3969	0.012606783770024776
3974	0.012800556607544422
3979	0.013271362520754337
3984	0.012222032994031906
3989	0.012589802965521812
3994	0.011837491765618324
3999	0.012542391195893288
4004	0.01272235531359911
4009	0.012303583323955536
4014	0.012257060036063194
4019	0.012180984951555729
4024	0.011886035092175007
4029	0.012824038974940777
4034	0.01344949658960104
4039	0.012331673875451088
4044	0.01333827804774046
4049	0.012511723674833775
4054	0.012916656211018562
4059	0.012038263492286205
4064	0.01251900102943182
4069	0.012838627211749554
4074	0.012231515720486641
4079	0.012752991169691086
4084	0.012238649651408195
4089	0.011842218227684498
4094	0.01187541801482439
4099	0.011495576240122318
4104	0.01274809893220663
4109	0.011994891799986362
4114	0.011081636883318424
4119	0.011398050002753735
4124	0.012291123159229755
4129	0.012044545263051987
4134	0.01232951134443283
4139	0.012383568100631237
4144	0.012899399735033512
4149	0.011932496912777424
4154	0.012354840524494648
4159	0.011862058192491531
4164	0.012182760052382946
4169	0.012784120626747608
4174	0.01160932146012783
4179	0.012230295687913895
4184	0.012279261834919453
4189	0.012731178663671017
4194	0.012461804784834385
4199	0.011622556485235691
4204	0.012155297212302685
4209	0.011344147846102715
4214	0.012796245515346527
4219	0.013146006502211094
4224	0.011436778120696545
4229	0.011689607053995132
4234	0.011948121711611748
4239	0.012105831876397133
4244	0.011354707181453705
4249	0.012061072513461113
4254	0.011936378665268421
4259	0.01217403169721365
4264	0.012750037014484406
4269	0.012157164514064789
4274	0.011134178377687931
4279	0.01162373460829258
4284	0.010773375630378723
4289	0.011549239978194237
4294	0.012084590271115303
4299	0.012206677347421646
4304	0.01103457435965538
4309	0.011263204738497734
4314	0.01243297103792429
4319	0.01143735647201538
4324	0.012105224654078484
4329	0.011222091503441334
4334	0.011654138565063477
4339	0.011304497718811035
4344	0.011577442288398743
4349	0.011158564127981663
4354	0.01270337589085102
4359	0.011655246838927269
4364	0.011442518793046474
4369	0.010700508020818233
4374	0.010948201641440392
4379	0.01039528101682663
4384	0.010613695718348026
4389	0.01103194896131754
4394	0.010572422295808792
4399	0.011818112805485725
4404	0.011235200800001621
4409	0.010448179207742214
4414	0.010715099051594734
4419	0.0120844766497612
4424	0.011019079945981503
4429	0.011841477826237679
4434	0.011322231963276863
4439	0.011437785811722279
4444	0.01210587378591299
4449	0.010842871852219105
4454	0.01176484115421772
4459	0.011134251020848751
4464	0.010798598639667034
4469	0.009983359836041927
4474	0.011171162128448486
4479	0.010504540987312794
4484	0.011134430766105652
4489	0.010749062523245811
4494	0.012094771489501
4499	0.010544514283537865
4504	0.011178053915500641
4509	0.011562949977815151
4514	0.010696128010749817
4519	0.011312542483210564
4524	0.009809834882616997
4529	0.01171574741601944
4534	0.010338054038584232
4539	0.010996600612998009
4544	0.011117588728666306
4549	0.01137287076562643
4554	0.010326767340302467
4559	0.011438087560236454
4564	0.011297290213406086
4569	0.010516918264329433
4574	0.01152876578271389
4579	0.011203918606042862
4584	0.011598947457969189
4589	0.011666545644402504
4594	0.01120905764400959
4599	0.010267715901136398
4604	0.010912753641605377
4609	0.010244916193187237
4614	0.01126678753644228
4619	0.010627777315676212
4624	0.010615825653076172
4629	0.01099151186645031
4634	0.010964064858853817
4639	0.011403826996684074
4644	0.011100086383521557
4649	0.010847809724509716
4654	0.010210472159087658
4659	0.01090226974338293
4664	0.009772987104952335
4669	0.00995604321360588
4674	0.011074620299041271
4679	0.01038940716534853
4684	0.010121408849954605
4689	0.010622379370033741
4694	0.011866341345012188
4699	0.010830122977495193
4704	0.010912669822573662
4709	0.01036276575177908
4714	0.010475081391632557
4719	0.009898081421852112
4724	0.010025907307863235
4729	0.009721015579998493
4734	0.010650379583239555
4739	0.011514428071677685
4744	0.009659988805651665
4749	0.010483067482709885
4754	0.010393239557743073
4759	0.01041086670011282
4764	0.010727851651608944
4769	0.010525125078856945
4774	0.0108148492872715
4779	0.010609600692987442
4784	0.010198419913649559
4789	0.01106070727109909
4794	0.009924409911036491
4799	0.010169670917093754
4804	0.009782563894987106
4809	0.010386760346591473
4814	0.010450604371726513
4819	0.010147012770175934
4824	0.010466414503753185
4829	0.009680841118097305
4834	0.010493607260286808
4839	0.010977054014801979
4844	0.009989126585423946
4849	0.009953254833817482
4854	0.009805671870708466
4859	0.00965379923582077
4864	0.010646014474332333
4869	0.00992855429649353
4874	0.01003271248191595
4879	0.009856745600700378
4884	0.010077248327434063
4889	0.009315814822912216
4894	0.009732001461088657
4899	0.010392878204584122
4904	0.009783550165593624
4909	0.00951879471540451
4914	0.009825148619711399
4919	0.01000569574534893
4924	0.010313753969967365
4929	0.010101276449859142
4934	0.009973409585654736
4939	0.0099710114300251
4944	0.010631206445395947
4949	0.009970569051802158
4954	0.009339358657598495
4959	0.010999433696269989
4964	0.00983012467622757
4969	0.009890729561448097
4974	0.01018729992210865
4979	0.009721120819449425
4984	0.01013736892491579
4989	0.00905048381537199
4994	0.009758911095559597
4999	0.009525352157652378
5004	0.010188988409936428
5009	0.010009760968387127
5014	0.009492305107414722
5019	0.008679964579641819
5024	0.009979681111872196
5029	0.009402040392160416
5034	0.009914994239807129
5039	0.009849241003394127
5044	0.010062020272016525
5049	0.009897776879370213
5054	0.009619038552045822
5059	0.00981819722801447
5064	0.008913049474358559
5069	0.009755919687449932
5074	0.01005405094474554
5079	0.009365287609398365
5084	0.008949716575443745
5089	0.00910851638764143
5094	0.00966958049684763
5099	0.010030732490122318
5104	0.009853982366621494
5109	0.010126697830855846
5114	0.01089382078498602
5119	0.00919733103364706
5124	0.009787342511117458
5129	0.010288499295711517
5134	0.009598520584404469
5139	0.010096254758536816
5144	0.009137093089520931
5149	0.00926187913864851
5154	0.009854521602392197
5159	0.009334217756986618
5164	0.009711578488349915
5169	0.010019817389547825
5174	0.009928476996719837
5179	0.010071023367345333
5184	0.009547946974635124
5189	0.009215583093464375
5194	0.00878886692225933
5199	0.009509586729109287
5204	0.009999096393585205
5209	0.009710867889225483
5214	0.009958370588719845
5219	0.009178019128739834
5224	0.009576595388352871
5229	0.0094475531950593
5234	0.009441441856324673
5239	0.008856904692947865
5244	0.009746406227350235
5249	0.00939468014985323
5254	0.009251831099390984
5259	0.008815765380859375
5264	0.0089457081630826
5269	0.008795824833214283
5274	0.009194622747600079
5279	0.008099933154881
5284	0.008621908724308014
5289	0.00936487689614296
5294	0.00916209351271391
5299	0.009105966426432133
5304	0.009314977563917637
5309	0.009070205502212048
5314	0.00875849463045597
5319	0.008911233395338058
5324	0.009517842903733253
5329	0.008541316725313663
5334	0.00863171648234129
5339	0.009081426076591015
5344	0.008761607110500336
5349	0.00897166971117258
5354	0.009328950196504593
5359	0.009559943340718746
5364	0.009124412201344967
5369	0.00949743203818798
5374	0.009424052201211452
5379	0.009138868190348148
5384	0.008878299035131931
5389	0.008869264274835587
5394	0.009271486662328243
5399	0.009224945679306984
5404	0.009181619621813297
5409	0.008357694372534752
5414	0.008641226217150688
5419	0.009362887591123581
5424	0.009148464538156986
5429	0.00872171763330698
5434	0.008756148628890514
5439	0.0077854604460299015
5444	0.008574578911066055
5449	0.007969317957758904
5454	0.00859830528497696
5459	0.01008935272693634
5464	0.01007261872291565
5469	0.00896605383604765
5474	0.009281083941459656
5479	0.008349387906491756
5484	0.00857174675911665
5489	0.008698556572198868
5494	0.009489200077950954
5499	0.010145137086510658
5504	0.008445171639323235
5509	0.008548716083168983
5514	0.008642536588013172
5519	0.009376680478453636
5524	0.00836380384862423
5529	0.008183469995856285
5534	0.008000076748430729
5539	0.009321046061813831
5544	0.008731909096240997
5549	0.00827956572175026
5554	0.008107412606477737
5559	0.008874546736478806
5564	0.009029924869537354
5569	0.008163771592080593
5574	0.0091438889503479
5579	0.008870110847055912
5584	0.009286128915846348
5589	0.008729301393032074
5594	0.00971089955419302
5599	0.008601092733442783
5604	0.009019097313284874
5609	0.008772513829171658
5614	0.008810370229184628
5619	0.009334037080407143
5624	0.00927317701280117
5629	0.007890159264206886
5634	0.009143826551735401
5639	0.009469348005950451
5644	0.00900008250027895
5649	0.00825301744043827
5654	0.00854930654168129
5659	0.00868468452244997
5664	0.008573856204748154
5669	0.009176974184811115
5674	0.007925589568912983
5679	0.008512434549629688
5684	0.00887706782668829
5689	0.008325204253196716
5694	0.008109151385724545
5699	0.008627798408269882
5704	0.008390549570322037
5709	0.008138476870954037
5714	0.008744514547288418
5719	0.008210446685552597
5724	0.00828856136649847
5729	0.008197653107345104
5734	0.009312262758612633
5739	0.008069700561463833
5744	0.007961353287100792
5749	0.008008381351828575
5754	0.007273918017745018
5759	0.008068098686635494
5764	0.008911795914173126
5769	0.007745760027319193
5774	0.008449100889265537
5779	0.0077483272179961205
5784	0.008139971643686295
5789	0.009022196754813194
5794	0.007917995564639568
5799	0.008030818775296211
5804	0.007606205530464649
5809	0.007890497334301472
5814	0.007535584736615419
5819	0.007801618427038193
5824	0.008035091683268547
5829	0.009056130424141884
5834	0.007544056046754122
5839	0.008397571742534637
5844	0.008682210929691792
5849	0.00807079579681158
5854	0.008417771197855473
5859	0.008224203251302242
5864	0.00772315775975585
5869	0.008043347857892513
5874	0.008212779648602009
5879	0.008128260262310505
5884	0.007414825260639191
5889	0.007842320948839188
5894	0.008295631036162376
5899	0.008321457542479038
5904	0.007958472706377506
5909	0.007509462535381317
5914	0.007799964863806963
