step	recall
1979	0.994533360004425
1984	0.993399977684021
1989	0.9957333207130432
1994	0.9964666962623596
1999	0.994866669178009
2004	0.9959999918937683
2009	0.9955999851226807
2014	0.9973333477973938
2019	0.9961333274841309
2024	0.9962000250816345
2029	0.996666669845581
2034	0.9976666569709778
2039	0.9976000189781189
2044	0.9972666501998901
2049	0.9969333410263062
2054	0.9971333146095276
2059	0.9958666563034058
2064	0.9955999851226807
2069	0.9938666820526123
2074	0.9918000102043152
2079	0.9937999844551086
2084	0.9917333126068115
2089	0.992733359336853
2094	0.9965333342552185
2099	0.9979333281517029
2104	0.9980666637420654
2109	0.9982666373252869
2114	0.9976000189781189
2119	0.9977999925613403
2124	0.9981333613395691
2129	0.9950000047683716
2134	0.9967333078384399
2139	0.995199978351593
2144	0.9967333078384399
2149	0.9968666434288025
2154	0.9959999918937683
2159	0.9974666833877563
2164	0.9981333613395691
2169	0.9965999722480774
2174	0.9983999729156494
2179	0.9968666434288025
2184	0.9958000183105469
2189	0.996399998664856
2194	0.9959999918937683
2199	0.9972000122070312
2204	0.9980666637420654
2209	0.9968000054359436
2214	0.9979333281517029
2219	0.9965333342552185
2224	0.9969333410263062
2229	0.9967333078384399
2234	0.9976666569709778
2239	0.9977999925613403
2244	0.9981333613395691
2249	0.9979333281517029
2254	0.9976000189781189
2259	0.9980666637420654
2264	0.9968666434288025
2269	0.9974666833877563
2274	0.9969333410263062
2279	0.9976666569709778
2284	0.9970666766166687
2289	0.9980666637420654
2294	0.9977333545684814
2299	0.997866690158844
2304	0.9983333349227905
2309	0.9982666373252869
2314	0.998533308506012
2319	0.9980666637420654
2324	0.998533308506012
2329	0.998199999332428
2334	0.9972666501998901
2339	0.9971333146095276
2344	0.9981333613395691
2349	0.9977333545684814
2354	0.9973333477973938
2359	0.9987999796867371
2364	0.9973333477973938
2369	0.9972666501998901
2374	0.9974666833877563
2379	0.9974666833877563
2384	0.9965999722480774
2389	0.9961333274841309
2394	0.9965333342552185
2399	0.9962666630744934
2404	0.9968666434288025
2409	0.9977999925613403
2414	0.9973999857902527
2419	0.9980000257492065
2424	0.9981333613395691
2429	0.9983333349227905
2434	0.9971333146095276
2439	0.9979333281517029
2444	0.9983999729156494
2449	0.9980000257492065
2454	0.9990000128746033
2459	0.9980000257492065
2464	0.9980000257492065
2469	0.9979333281517029
2474	0.9970666766166687
2479	0.9983333349227905
2484	0.9980000257492065
2489	0.9984666705131531
2494	0.9980666637420654
2499	0.998199999332428
2504	0.9969333410263062
2509	0.9974666833877563
2514	0.9976000189781189
2519	0.9983999729156494
2524	0.9982666373252869
2529	0.9980000257492065
2534	0.998199999332428
2539	0.9981333613395691
2544	0.996999979019165
2549	0.9986000061035156
2554	0.9976000189781189
2559	0.9976000189781189
2564	0.9969333410263062
2569	0.9990666508674622
2574	0.9973999857902527
2579	0.9987333416938782
2584	0.9977999925613403
2589	0.9976000189781189
2594	0.9980000257492065
2599	0.9980000257492065
2604	0.9986000061035156
2609	0.9968000054359436
2614	0.9977333545684814
2619	0.9982666373252869
2624	0.9973333477973938
2629	0.9972000122070312
2634	0.9979333281517029
2639	0.9991333484649658
2644	0.9977333545684814
2649	0.9983333349227905
2654	0.9976666569709778
2659	0.9987333416938782
2664	0.9976666569709778
2669	0.9968666434288025
2674	0.996066689491272
2679	0.9965333342552185
2684	0.9956666827201843
2689	0.9969333410263062
2694	0.9957333207130432
2699	0.9963333606719971
2704	0.9967333078384399
2709	0.9956666827201843
2714	0.9950000047683716
2719	0.9977333545684814
2724	0.9964666962623596
2729	0.9972666501998901
2734	0.998199999332428
2739	0.9971333146095276
2744	0.9979333281517029
2749	0.9958666563034058
2754	0.9971333146095276
2759	0.9976666569709778
2764	0.9963333606719971
2769	0.9976000189781189
2774	0.9967333078384399
2779	0.9979333281517029
2784	0.9967333078384399
2789	0.9981333613395691
2794	0.9984666705131531
2799	0.9980000257492065
2804	0.9986666440963745
2809	0.9987999796867371
2814	0.9982666373252869
2819	0.9981333613395691
2824	0.998533308506012
2829	0.9974666833877563
2834	0.9975333213806152
2839	0.9982666373252869
2844	0.9986666440963745
2849	0.9986000061035156
2854	0.9982666373252869
2859	0.998533308506012
2864	0.9986666440963745
2869	0.9987333416938782
2874	0.9987999796867371
2879	0.9987999796867371
2884	0.9987333416938782
2889	0.9990000128746033
2894	0.9989333152770996
2899	0.998533308506012
2904	0.9990000128746033
2909	0.9983333349227905
2914	0.9986000061035156
2919	0.9981333613395691
2924	0.9987999796867371
2929	0.9979333281517029
2934	0.998199999332428
2939	0.9979333281517029
2944	0.9981333613395691
2949	0.9968666434288025
2954	0.9974666833877563
2959	0.9980666637420654
2964	0.9980666637420654
2969	0.9987999796867371
2974	0.9986000061035156
2979	0.9986666440963745
2984	0.9987999796867371
2989	0.9990666508674622
2994	0.9987999796867371
2999	0.9983999729156494
3004	0.9981333613395691
3009	0.9989333152770996
3014	0.9986666440963745
3019	0.9987999796867371
3024	0.9988666772842407
3029	0.9983999729156494
3034	0.9987999796867371
3039	0.9975333213806152
3044	0.998533308506012
3049	0.9987999796867371
3054	0.9991999864578247
3059	0.9989333152770996
3064	0.9974666833877563
3069	0.9984666705131531
3074	0.9992666840553284
3079	0.9987333416938782
3084	0.9990666508674622
3089	0.9980666637420654
3094	0.9990000128746033
3099	0.9989333152770996
3104	0.9990666508674622
3109	0.9980666637420654
3114	0.998199999332428
3119	0.9990666508674622
3124	0.9982666373252869
3129	0.9972000122070312
3134	0.9981333613395691
3139	0.9979333281517029
3144	0.9980000257492065
3149	0.9990000128746033
3154	0.9987999796867371
3159	0.9980666637420654
3164	0.9988666772842407
3169	0.9979333281517029
3174	0.9983999729156494
3179	0.9988666772842407
3184	0.9991999864578247
3189	0.9984666705131531
3194	0.9984666705131531
3199	0.9982666373252869
3204	0.997866690158844
3209	0.9986000061035156
3214	0.9990000128746033
3219	0.9990000128746033
3224	0.9990000128746033
3229	0.9988666772842407
3234	0.9994666576385498
3239	0.9990000128746033
3244	0.9992666840553284
3249	0.9991999864578247
3254	0.9991999864578247
3259	0.9979333281517029
3264	0.9987999796867371
3269	0.9991999864578247
3274	0.9992666840553284
3279	0.9991333484649658
3284	0.9990000128746033
3289	0.9988666772842407
3294	0.9993333220481873
3299	0.9987999796867371
3304	0.9991999864578247
3309	0.9986666440963745
3314	0.9986666440963745
3319	0.9990000128746033
3324	0.9988666772842407
3329	0.9992666840553284
3334	0.9994000196456909
3339	0.9980666637420654
3344	0.9980666637420654
3349	0.9986666440963745
3354	0.998533308506012
3359	0.998533308506012
3364	0.9991333484649658
3369	0.9993333220481873
3374	0.9990666508674622
3379	0.9990000128746033
3384	0.9991999864578247
3389	0.9987999796867371
3394	0.9990000128746033
3399	0.9986000061035156
3404	0.9987999796867371
3409	0.9991999864578247
3414	0.9992666840553284
3419	0.9986666440963745
3424	0.9987999796867371
3429	0.9996041059494019
3434	0.9989333152770996
3439	0.9989333152770996
3444	0.9991999864578247
3449	0.9990666508674622
3454	0.9987999796867371
3459	0.998533308506012
3464	0.9994000196456909
3469	0.9987333416938782
3474	0.9988666772842407
3479	0.9991999864578247
3484	0.9991999864578247
3489	0.9989333152770996
3494	0.9989333152770996
3499	0.9984666705131531
3504	0.9987333416938782
3509	0.9984666705131531
3514	0.9986666440963745
3519	0.9990000128746033
3524	0.9993333220481873
3529	0.9991333484649658
3534	0.9986000061035156
3539	0.9994666576385498
3544	0.9983999729156494
3549	0.9983333349227905
3554	0.9980000257492065
3559	0.9984666705131531
3564	0.9987333416938782
3569	0.9990666508674622
3574	0.9991999864578247
3579	0.9991999864578247
3584	0.9990666508674622
3589	0.9989333152770996
3594	0.9986000061035156
3599	0.9989333152770996
3604	0.9991333484649658
3609	0.9990666508674622
3614	0.998533308506012
3619	0.9995999932289124
3624	0.9991333484649658
3629	0.9987333416938782
3634	0.9992666840553284
3639	0.9989333152770996
3644	0.9982666373252869
3649	0.9986666440963745
3654	0.9989333152770996
3659	0.9987333416938782
3664	0.9990000128746033
3669	0.9995999932289124
3674	0.9983333349227905
3679	0.9983333349227905
3684	0.998199999332428
3689	0.9992666840553284
3694	0.9991333484649658
3699	0.9994666576385498
3704	0.9992666840553284
3709	0.9991999864578247
3714	0.9991333484649658
3719	0.9987999796867371
3724	0.9991999864578247
3729	0.9990666508674622
3734	0.9991999864578247
3739	0.9991333484649658
3744	0.9990666508674622
3749	0.9993333220481873
3754	0.9992666840553284
3759	0.9989333152770996
3764	0.9993333220481873
3769	0.9990666508674622
3774	0.9987999796867371
3779	0.9991333484649658
3784	0.9993333220481873
3789	0.9990666508674622
3794	0.9988666772842407
3799	0.9990666508674622
3804	0.9993333220481873
3809	0.9994000196456909
3814	0.9988666772842407
3819	0.9983333349227905
3824	0.9982666373252869
3829	0.9980000257492065
3834	0.9980000257492065
3839	0.9987333416938782
3844	0.9993333220481873
3849	0.9987999796867371
3854	0.9988666772842407
3859	0.9991333484649658
3864	0.9991999864578247
3869	0.9991999864578247
3874	0.9990666508674622
3879	0.9989333152770996
3884	0.9983333349227905
3889	0.9990000128746033
3894	0.9990666508674622
3899	0.9993333220481873
3904	0.9987999796867371
3909	0.9991333484649658
3914	0.9991333484649658
3919	0.9995999932289124
3924	0.9992666840553284
3929	0.9991333484649658
3934	0.9991999864578247
3939	0.9991999864578247
3944	0.9993333220481873
3949	0.9987999796867371
3954	0.998199999332428
3959	0.9994000196456909
3964	0.9990000128746033
3969	0.999666690826416
3974	0.9990666508674622
3979	0.9991333484649658
3984	0.9995333552360535
3989	0.9989333152770996
3994	0.9994000196456909
3999	0.9992666840553284
4004	0.9990666508674622
4009	0.9993333220481873
4014	0.9990666508674622
4019	0.9990666508674622
4024	0.9992666840553284
4029	0.998533308506012
4034	0.9988666772842407
4039	0.9982666373252869
4044	0.9995333552360535
4049	0.9989333152770996
4054	0.9990000128746033
4059	0.9994666576385498
4064	0.9993333220481873
4069	0.9990666508674622
4074	0.9987333416938782
4079	0.9990666508674622
4084	0.9987333416938782
4089	0.999666690826416
4094	0.9991333484649658
4099	0.9994000196456909
4104	0.9991333484649658
4109	0.9993333220481873
4114	0.9994666576385498
4119	0.9991999864578247
4124	0.9990000128746033
4129	0.9993333220481873
4134	0.9993333220481873
4139	0.9987999796867371
4144	0.9989333152770996
4149	0.9991999864578247
4154	0.9987999796867371
4159	0.9994666576385498
4164	0.9989333152770996
4169	0.9991333484649658
4174	0.9994000196456909
4179	0.9993333220481873
4184	0.9991999864578247
4189	0.9990000128746033
4194	0.9986666440963745
4199	0.9993333220481873
4204	0.9995333552360535
4209	0.9994666576385498
4214	0.9991333484649658
4219	0.9991999864578247
4224	0.999666690826416
4229	0.9995333552360535
4234	0.9993333220481873
4239	0.9990000128746033
4244	0.9991333484649658
4249	0.9991999864578247
4254	0.9988666772842407
4259	0.9987333416938782
4264	0.9991333484649658
4269	0.9995333552360535
4274	0.9994000196456909
4279	0.9994000196456909
4284	0.9995333552360535
4289	0.9992666840553284
4294	0.999666690826416
4299	0.9995999932289124
4304	0.9994000196456909
4309	0.9995999932289124
4314	0.9990000128746033
4319	0.9990000128746033
4324	0.9994666576385498
4329	0.9991333484649658
4334	0.9991333484649658
4339	0.9995999932289124
4344	0.9990666508674622
4349	0.9989333152770996
4354	0.9990000128746033
4359	0.9990000128746033
4364	0.9987999796867371
4369	0.9987999796867371
4374	0.9992666840553284
4379	0.9994666576385498
4384	0.9997333288192749
4389	0.999666690826416
4394	0.9994666576385498
4399	0.9990666508674622
4404	0.9993333220481873
4409	0.9997333288192749
4414	0.9992666840553284
4419	0.9993333220481873
4424	0.9991999864578247
4429	0.9992666840553284
4434	0.9987333416938782
4439	0.9992666840553284
4444	0.9994000196456909
4449	0.9994666576385498
4454	0.9995333552360535
4459	0.9992666840553284
4464	0.9994666576385498
4469	0.9993333220481873
4474	0.9993333220481873
4479	0.9991999864578247
4484	0.9990000128746033
4489	0.9989333152770996
4494	0.9990000128746033
4499	0.9995333552360535
4504	0.9994000196456909
4509	0.9994666576385498
4514	0.9993333220481873
4519	0.9992666840553284
4524	0.9998000264167786
4529	0.9989333152770996
4534	0.9998000264167786
4539	0.9994000196456909
4544	0.9994000196456909
4549	0.9993333220481873
4554	0.9994000196456909
4559	0.9995333552360535
4564	0.9992666840553284
4569	0.9995333552360535
4574	0.9993333220481873
4579	0.9991999864578247
4584	0.9993333220481873
4589	0.9993333220481873
4594	0.999666690826416
4599	0.9995999932289124
4604	0.9994000196456909
4609	0.9992666840553284
4614	0.9990666508674622
4619	0.9995999932289124
4624	0.9991999864578247
4629	0.9987999796867371
4634	0.9994000196456909
4639	0.9989333152770996
4644	0.9995333552360535
4649	0.9995333552360535
4654	0.9993333220481873
4659	0.9994666576385498
4664	0.9997333288192749
4669	0.9997333288192749
4674	0.9991999864578247
4679	0.9994666576385498
4684	0.9992666840553284
4689	0.9986666440963745
4694	0.9982666373252869
4699	0.9990666508674622
4704	0.9992666840553284
4709	0.9995999932289124
4714	0.9992666840553284
4719	0.9998000264167786
4724	0.9997333288192749
4729	0.9992666840553284
4734	0.9988666772842407
4739	0.9991333484649658
4744	0.9994666576385498
4749	0.9994000196456909
4754	0.9989333152770996
4759	0.9997333288192749
4764	0.9992666840553284
4769	0.9995999932289124
4774	0.9994666576385498
4779	0.9991999864578247
4784	0.9994666576385498
4789	0.9991333484649658
4794	0.9994000196456909
4799	0.999666690826416
4804	0.9994000196456909
4809	0.9994666576385498
4814	0.9990666508674622
4819	0.9991999864578247
4824	0.9995999932289124
4829	0.9994000196456909
4834	0.9991999864578247
4839	0.9992666840553284
4844	0.999666690826416
4849	0.9998000264167786
4854	0.9994000196456909
4859	0.999666690826416
4864	0.9991999864578247
4869	0.9997333288192749
4874	0.999666690826416
4879	0.999666690826416
4884	0.9995999932289124
4889	0.9995333552360535
4894	0.999666690826416
4899	0.9992666840553284
4904	0.9997333288192749
4909	0.9997333288192749
4914	0.9995333552360535
4919	0.9995999932289124
4924	0.9994666576385498
4929	0.9995999932289124
4934	0.9992666840553284
4939	0.9998000264167786
4944	0.9993333220481873
4949	0.9998000264167786
4954	0.9995333552360535
4959	0.9991333484649658
4964	0.9995333552360535
4969	0.9994666576385498
4974	0.9995999932289124
4979	0.9991999864578247
4984	0.9993333220481873
4989	0.9998000264167786
4994	0.9994666576385498
4999	0.9994666576385498
5004	0.9989333152770996
5009	0.9990666508674622
5014	0.9998000264167786
5019	0.9995999932289124
5024	0.9993333220481873
5029	0.9991999864578247
5034	0.9994000196456909
5039	0.9994666576385498
5044	0.9995999932289124
5049	0.9994666576385498
5054	0.9995333552360535
5059	0.9994000196456909
5064	0.9997333288192749
5069	0.9993333220481873
5074	0.9993333220481873
5079	0.999666690826416
5084	0.999666690826416
5089	0.999666690826416
5094	0.9994000196456909
5099	0.999666690826416
5104	0.999666690826416
5109	0.9991333484649658
5114	0.9988666772842407
5119	0.9997333288192749
5124	0.9994666576385498
5129	0.9993333220481873
5134	0.9997333288192749
5139	0.9992666840553284
5144	0.9998000264167786
5149	0.9995333552360535
5154	0.9995999932289124
5159	0.9995999932289124
5164	0.999666690826416
5169	0.9993333220481873
5174	0.9992666840553284
5179	0.9993333220481873
5184	0.9995333552360535
5189	0.9995333552360535
5194	0.999666690826416
5199	0.9993333220481873
5204	0.9992666840553284
5209	0.9995333552360535
5214	0.9991999864578247
5219	0.999666690826416
5224	0.9995999932289124
5229	0.9995999932289124
5234	0.9997333288192749
5239	0.9995999932289124
5244	0.9994000196456909
5249	0.9993333220481873
5254	0.9995999932289124
5259	0.999666690826416
5264	0.9995999932289124
5269	0.9995999932289124
5274	0.9998666644096375
5279	0.999666690826416
5284	0.9997333288192749
5289	0.9993333220481873
5294	0.9995333552360535
5299	0.9995999932289124
5304	0.9994000196456909
5309	0.999666690826416
5314	0.9992666840553284
5319	0.9995999932289124
5324	0.9991999864578247
5329	0.999666690826416
5334	0.9997333288192749
5339	0.9992666840553284
5344	0.9998000264167786
5349	0.9998000264167786
5354	0.9993333220481873
5359	0.9995999932289124
5364	0.9994666576385498
5369	0.9992666840553284
5374	0.9991333484649658
5379	0.9991999864578247
5384	0.9998000264167786
5389	0.9994666576385498
5394	0.9994666576385498
5399	0.9995333552360535
5404	0.9994000196456909
5409	0.9997333288192749
5414	0.9994666576385498
5419	0.999666690826416
5424	0.9998000264167786
5429	0.9998000264167786
5434	0.999666690826416
5439	0.9997333288192749
5444	0.9995999932289124
5449	0.999666690826416
5454	0.999666690826416
5459	0.9993333220481873
5464	0.9990666508674622
5469	0.9995333552360535
5474	0.9995999932289124
5479	0.9994000196456909
5484	0.9998000264167786
5489	0.9995999932289124
5494	0.9992666840553284
5499	0.9991333484649658
5504	0.9995333552360535
5509	0.9995999932289124
5514	0.9995999932289124
5519	0.999666690826416
5524	0.999666690826416
5529	0.9995999932289124
5534	0.9995333552360535
5539	0.9994666576385498
5544	0.9992666840553284
5549	0.9994000196456909
5554	0.9998000264167786
5559	0.9997333288192749
5564	0.9992666840553284
5569	0.9997333288192749
5574	0.9994666576385498
5579	0.9994000196456909
5584	0.9994666576385498
5589	0.9995999932289124
5594	0.9992666840553284
5599	0.999666690826416
5604	0.9993333220481873
5609	0.9995333552360535
5614	0.999666690826416
5619	0.9997333288192749
5624	0.9991999864578247
5629	0.999666690826416
5634	0.9995999932289124
5639	0.9994000196456909
5644	0.999666690826416
5649	0.9998000264167786
5654	0.9995999932289124
5659	0.999666690826416
5664	0.999666690826416
5669	0.9995333552360535
5674	0.9995999932289124
5679	0.9995999932289124
5684	0.9997333288192749
5689	0.9995333552360535
5694	0.999666690826416
5699	0.9995333552360535
5704	0.9997333288192749
5709	0.9995333552360535
5714	0.9995999932289124
5719	0.999666690826416
5724	0.9995333552360535
5729	0.9997333288192749
5734	0.9997333288192749
5739	0.9995999932289124
5744	0.9997333288192749
5749	0.9997333288192749
5754	0.9998666644096375
5759	0.9997333288192749
5764	0.9994666576385498
5769	0.9995333552360535
5774	0.9994000196456909
5779	0.999666690826416
5784	0.9995999932289124
5789	0.9995333552360535
5794	0.9995333552360535
5799	0.999666690826416
5804	0.999666690826416
5809	0.9995999932289124
5814	0.999666690826416
5819	0.9999333620071411
5824	0.9997333288192749
5829	0.9992666840553284
5834	0.9999333620071411
5839	0.9995999932289124
5844	0.9994666576385498
5849	0.9998000264167786
5854	0.9997333288192749
5859	0.999666690826416
5864	0.9994666576385498
5869	0.9997333288192749
5874	0.9995333552360535
5879	0.9997333288192749
5884	0.999666690826416
5889	0.9995999932289124
5894	0.9991333484649658
5899	0.999666690826416
5904	0.999666690826416
5909	0.9997333288192749
5914	0.9997333288192749
5919	0.9998666644096375
5924	0.999666690826416
5929	0.9994666576385498
5934	0.9998000264167786
5939	0.9998000264167786
5944	0.9998000264167786
5949	0.9995999932289124
5954	0.9998000264167786
5959	0.999666690826416
5964	0.9995333552360535
